Coords,Lat,Long,Seed,xxhashShuffleBreakThroughTech,SiteName,Locales,TerrainType,Topography,Rating,Altitude,Temperature,Difficulty,MetalsBars,ConcreteBars,WaterBars,DustDevilsBars,DustStormBars,MeteorBars,ColdWaveBars,Metals,Concrete,Water,DustDevils,DustStorm,Meteor,ColdWave,MapTemplateID
70N36W,-70.0,-36.0,2937795540937918695,-3686449858375006422,,0,0,Very Flat,0,-4853,-100,215,2,2,2,1,2,1,4,73,109,65,29,73,30,255,BlankBigTerraceCMix_15
70N35W,-70.0,-35.0,-6916105278985168094,4567319142386475923,,0,6,Very Flat,0,-4853,-100,220,2,2,1,1,2,1,4,73,109,48,29,73,25,255,BlankBig_02
70N34W,-70.0,-34.0,-7880247768667382947,2643605311479145374,,0,6,Very Flat,40,-4969,-100,220,2,2,1,1,2,1,4,73,109,36,28,73,6,255,BlankBigTerraceCMix_06
70N33W,-70.0,-33.0,8066791779862069673,2740147866934160874,,0,0,Very Flat,40,-4969,-100,220,2,2,1,1,2,1,4,73,109,36,28,73,6,255,BlankBigCliffsCMix_02
70N32W,-70.0,-32.0,619943189352220462,-7977522914912051034,,0,0,Very Flat,40,-4969,-100,220,2,2,1,1,2,1,4,73,110,36,28,73,5,255,BlankBigCliffsCMix_02
70N31W,-70.0,-31.0,5890955841453936357,7583937488376761747,,0,0,Very Flat,0,-4969,-100,220,2,2,1,1,2,1,4,73,109,36,28,73,1,255,BlankBig_01
70N30W,-70.0,-30.0,-5967010291136761483,3789067394923165325,,0,0,Very Flat,0,-4853,-100,220,2,2,1,1,2,1,4,73,109,36,29,73,0,255,BlankBig_04
70N29W,-70.0,-29.0,7092904652293233061,-2074820945552948111,,0,0,Very Flat,0,-4853,-100,220,2,2,1,1,2,1,4,73,109,36,29,73,0,255,BlankBig_03
70N28W,-70.0,-28.0,8470078373824570507,-7887987527115312182,,0,0,Very Flat,0,-4853,-100,220,2,2,1,1,2,1,4,73,109,36,29,73,0,255,BlankBigCanyonCMix_07
70N27W,-70.0,-27.0,-5663363143123121743,-4764553967759091610,,0,1,Very Flat,0,-4853,-100,220,2,2,1,1,2,1,4,73,109,36,29,73,0,255,BlankBig_03
70N26W,-70.0,-26.0,-1079851963379115176,-2441033838878630745,,0,0,Very Flat,0,-4853,-100,220,2,2,1,1,2,1,4,73,108,36,29,73,0,255,BlankBig_03
70N25W,-70.0,-25.0,-5192640124164017514,-9101552897905775556,,0,23,Very Flat,0,-4853,-100,220,2,2,1,1,2,1,4,73,114,36,29,72,0,255,BlankBigCanyonCMix_07
70N24W,-70.0,-24.0,-3699406257264494010,8739452850553814759,,0,36,Very Flat,0,-4853,-100,220,2,2,1,1,2,1,4,73,120,36,29,73,0,255,BlankBig_04
70N23W,-70.0,-23.0,-1476022406871804685,7653938240409066788,,0,35,Very Flat,40,-4853,-100,220,2,3,1,1,2,1,4,73,133,36,29,72,0,255,BlankBigCanyonCMix_09
70N22W,-70.0,-22.0,-3657179206763740061,-6915814419087030663,,0,36,Very Flat,40,-4853,-100,215,2,3,1,1,2,1,4,73,146,35,29,89,0,255,BlankBigTerraceCMix_06
70N21W,-70.0,-21.0,4071982452007221657,-7114247798462672778,,0,36,Very Flat,0,-4853,-100,225,2,3,1,1,2,1,4,73,146,36,29,96,0,255,BlankBig_04
70N20W,-70.0,-20.0,-7576434062627862384,-1793225953964462124,,0,30,Very Flat,0,-4853,-100,225,2,3,1,1,2,1,4,73,146,36,29,97,0,255,BlankBig_02
70N19W,-70.0,-19.0,2172961266714895671,-6872518250566375452,,0,30,Very Flat,0,-4853,-100,225,2,3,1,1,2,1,4,73,146,35,29,96,0,255,BlankBig_02
70N18W,-70.0,-18.0,4243953015224999649,8906515978909229545,,0,31,Very Flat,0,-4853,-100,225,2,3,1,1,2,1,4,73,145,36,29,98,0,255,BlankBig_01
70N17W,-70.0,-17.0,-243484473653029433,891187935268039754,,0,24,Very Flat,40,-4853,-100,225,2,3,1,1,2,1,4,73,146,36,29,100,0,255,BlankTerraceBig_05
70N16W,-70.0,-16.0,-7463666047856586594,2336709916524232411,,0,12,Very Flat,40,-4853,-100,225,2,3,1,1,2,1,4,73,146,37,29,117,0,255,BlankTerraceBig_05
70N15W,-70.0,-15.0,4386905008489215659,-8745304942963458413,,0,6,Very Flat,40,-4853,-100,225,2,3,1,1,3,1,4,73,146,36,29,134,0,255,BlankBigCanyonCMix_09
70N14W,-70.0,-14.0,7464895025325057383,889473804037534878,,0,6,Very Flat,40,-4853,-100,225,2,3,1,1,3,1,4,73,146,36,29,130,0,255,BlankBigCanyonCMix_09
70N13W,-70.0,-13.0,-8202836921589745591,729656118098257017,,0,6,Very Flat,0,-4738,-100,235,2,3,1,1,4,1,4,73,146,36,30,205,0,255,BlankBig_03
70N12W,-70.0,-12.0,8006989313497364112,-7459808362979344085,,0,0,Very Flat,40,-4853,-100,235,2,3,1,1,4,1,4,73,146,36,29,212,0,255,BlankBigCanyonCMix_09
70N11W,-70.0,-11.0,-1651468051632699809,1034223779059248969,,0,0,Very Flat,40,-4738,-100,235,2,3,1,1,4,1,4,73,146,36,30,219,0,255,BlankBigTerraceCMix_14
70N10W,-70.0,-10.0,2837671767319743508,3439066149157825647,,0,0,Very Flat,40,-4738,-100,235,2,3,1,1,4,1,4,73,146,36,30,218,1,255,BlankBigTerraceCMix_17
70N9W,-70.0,-9.0,1747919089085388203,-1521762028328089040,,0,13,Very Flat,0,-4161,-100,235,2,3,1,1,4,1,4,73,146,36,35,221,0,255,BlankBig_03
70N8W,-70.0,-8.0,-5638689540774417978,-7573702596729581231,,0,37,Very Flat,40,-6007,-100,235,2,3,1,1,4,1,4,73,146,36,19,220,0,255,BlankBigTerraceCMix_06
70N7W,-70.0,-7.0,744268260495164999,-8542691675957838955,,0,36,Very Flat,0,-5199,-100,235,2,3,1,1,4,1,4,73,146,36,26,219,11,255,BlankBigCanyonCMix_07
70N6W,-70.0,-6.0,-8428278606449824217,-8785944940784861748,,0,36,Very Flat,40,-4276,-100,235,2,3,1,1,4,1,4,73,146,36,34,219,24,255,BlankBigCanyonCMix_09
70N5W,-70.0,-5.0,3452266479075540273,3884994912601067059,,0,36,Very Flat,40,-4622,-100,235,2,3,1,1,4,1,4,73,146,36,31,220,36,255,BlankBigTerraceCMix_03
70N4W,-70.0,-4.0,-935051104637665667,1058864592103946424,,0,36,Very Flat,0,-4622,-100,235,2,3,1,1,4,1,4,73,146,36,31,220,36,255,BlankBigCanyonCMix_07
70N3W,-70.0,-3.0,-7300992631756799429,-7262292978706036234,,0,36,Very Flat,0,-4622,-98,235,2,3,1,1,4,1,4,73,146,35,31,218,36,249,BlankBig_04
70N2W,-70.0,-2.0,-7079633675346206142,969113261143360538,,0,36,Very Flat,40,-4622,-88,235,2,3,1,1,4,1,4,73,146,36,31,219,36,225,BlankTerraceBig_05
70N1W,-70.0,-1.0,1867744972703085389,4911220740193476175,,0,36,Very Flat,40,-4622,-86,235,2,3,1,1,4,1,4,73,147,36,31,218,35,219,BlankBigTerraceCMix_06
70N0E,-70.0,0.0,-527836003967401083,7640521942307347218,,0,36,Very Flat,0,-4622,-86,235,2,3,1,1,4,1,4,73,146,35,31,219,36,219,BlankBigCanyonCMix_07
70N1E,-70.0,1.0,-4334520415864044905,8757985384153668803,,0,36,Very Flat,40,-4507,-86,235,2,3,1,1,4,1,4,73,146,36,32,206,36,219,BlankBigTerraceCMix_16
70N2E,-70.0,2.0,8067264525749895554,5913397251434574855,,0,36,Steep,120,-4507,-86,235,2,3,1,1,3,1,4,73,147,30,32,182,36,219,BlankBigTerraceCMix_10
70N3E,-70.0,3.0,-5756539649263635737,4910901368555060642,,0,36,Very Flat,40,-4507,-86,235,2,3,1,1,3,1,4,73,146,30,32,183,36,219,BlankBigTerraceCMix_16
70N4E,-70.0,4.0,-4287736842520923933,-6421968321270868159,,0,36,Very Flat,40,-4507,-86,235,2,3,1,1,3,1,4,73,147,29,32,180,36,219,BlankBigTerraceCMix_11
70N5E,-70.0,5.0,5701469886361528847,-4674940597608939755,,0,36,Very Flat,40,-4507,-86,235,2,3,1,1,3,1,4,73,147,31,32,182,36,219,BlankBigTerraceCMix_14
70N6E,-70.0,6.0,-985590784962705530,913076211499044268,,0,36,Steep,120,-4392,-86,235,2,3,1,1,3,1,4,73,146,30,33,182,36,219,BlankBigTerraceCMix_10
70N7E,-70.0,7.0,4571824875888344076,7279313385295990275,,0,36,Very Flat,0,-4392,-86,210,2,3,1,1,1,1,4,73,133,30,33,36,36,219,BlankBigTerraceCMix_15
70N8E,-70.0,8.0,6237795504882443808,-5642484941089217008,,0,36,Very Flat,0,-4507,-86,210,2,2,1,1,1,1,4,73,116,30,32,36,36,219,BlankBig_04
70N9E,-70.0,9.0,1516028488971600404,-1335631321674825350,,0,36,Very Flat,0,-4507,-86,215,2,2,1,1,1,1,4,73,85,30,32,36,36,219,BlankBigTerraceCMix_15
70N10E,-70.0,10.0,4341599867024095675,6051886945072084398,,0,36,Very Flat,0,-4507,-86,215,2,2,1,1,1,1,4,73,73,30,32,36,36,219,BlankBig_02
70N11E,-70.0,11.0,-8017102989412588944,-3311594576437108948,,0,36,Very Flat,0,-4392,-86,215,2,2,1,1,1,1,4,73,74,30,33,36,36,219,BlankBig_03
70N12E,-70.0,12.0,6770338208021346977,-501990854243837431,,0,36,Very Flat,40,-4392,-86,215,2,2,1,1,1,1,4,73,73,30,33,36,36,219,BlankBigTerraceCMix_08
70N13E,-70.0,13.0,7597355797497715085,-5348987209234547714,,0,36,Very Flat,40,-4392,-86,215,2,2,1,1,1,1,4,73,73,30,33,36,36,219,BlankBigTerraceCMix_08
70N14E,-70.0,14.0,-1101359863356140392,5794445582995818589,,0,36,Very Flat,0,-4392,-86,215,2,2,1,1,1,1,4,73,73,30,33,36,36,219,BlankBig_01
70N15E,-70.0,15.0,9051579296424829829,1213693176539304835,,0,36,Very Flat,40,-4392,-86,215,2,2,1,1,1,1,4,73,73,30,33,36,36,219,BlankBigCliffsCMix_01
70N16E,-70.0,16.0,-61765770031013591,6773336146145251570,,0,36,Steep,120,-4392,-86,215,2,2,1,1,1,1,4,73,73,35,33,36,36,219,BlankBigTerraceCMix_10
70N17E,-70.0,17.0,-4431755041936362867,-1546879618690937139,,0,36,Very Flat,40,-4392,-86,215,2,2,1,1,1,1,4,73,73,37,33,36,36,219,BlankBigTerraceCMix_11
70N18E,-70.0,18.0,-1028987834425654061,7613971721607039527,,0,36,Very Flat,0,-4276,-86,220,2,1,1,1,1,1,4,73,42,36,34,36,36,219,BlankBig_01
70N19E,-70.0,19.0,-1337646662128588283,1355598652224871113,,0,36,Steep,120,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,36,36,219,BlankBigTerraceCMix_10
70N20E,-70.0,20.0,-6354093870582934130,-5804489377441860952,,0,36,Very Flat,0,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,36,36,219,BlankBigCanyonCMix_07
70N21E,-70.0,21.0,-2272550030662655555,2934313808814852965,,0,36,Very Flat,0,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,36,36,219,BlankBigCanyonCMix_07
70N22E,-70.0,22.0,5664152348404634004,-8786278798660202400,,0,36,Very Flat,40,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,36,36,219,BlankBigCliffsCMix_01
70N23E,-70.0,23.0,-7228476248321436610,-6519724848119981818,,0,36,Very Flat,40,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,36,36,219,BlankBigTerraceCMix_06
70N24E,-70.0,24.0,-3838663742957782731,-897658174748999565,,0,36,Very Flat,40,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,36,36,219,BlankBigTerraceCMix_04
70N25E,-70.0,25.0,5254962510525422393,673731758914000259,,0,36,Steep,120,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,36,36,219,BlankBigTerraceCMix_10
70N26E,-70.0,26.0,4454421535525763719,4917718893303800813,,0,36,Very Flat,40,-4276,-86,220,2,1,1,1,1,1,4,73,36,35,34,36,36,219,BlankBigTerraceCMix_11
70N27E,-70.0,27.0,8508000921796995854,-6617600259357207752,,0,36,Very Flat,0,-4276,-86,220,2,1,1,1,1,1,4,73,36,35,34,36,36,219,BlankBigCanyonCMix_07
70N28E,-70.0,28.0,-1942808038561778898,2748469171953480651,,0,36,Very Flat,0,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,36,36,219,BlankBig_04
70N29E,-70.0,29.0,6748210785020066848,4533630918017677203,,0,36,Very Flat,40,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,36,36,219,BlankBigHeartCMix_03
70N30E,-70.0,30.0,6299510005231471165,4956261452811733615,,0,36,Very Flat,40,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,37,36,219,BlankBigTerraceCMix_11
70N31E,-70.0,31.0,-4437160001691149003,763993745172878165,,0,36,Very Flat,40,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,36,36,219,BlankTerraceBig_05
70N32E,-70.0,32.0,8741154692659535936,-610984038807887551,,0,36,Very Flat,40,-4276,-86,220,2,1,1,1,1,1,4,73,36,36,34,35,36,219,BlankBigTerraceCMix_08
70N33E,-70.0,33.0,-2810393544848883335,-3986440539729964114,,0,36,Very Flat,0,-4161,-86,250,2,1,1,1,3,1,4,73,36,36,35,182,36,219,BlankBig_01
70N34E,-70.0,34.0,-933886704135906883,6013874505100800761,,0,36,Very Flat,0,-4161,-86,250,2,1,1,1,3,1,4,73,36,36,35,182,36,219,BlankBig_04
70N35E,-70.0,35.0,5180023505095050467,-5775617488914351105,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,3,1,4,73,36,36,35,182,36,219,BlankBigTerraceCMix_17
70N36E,-70.0,36.0,-2382127129635674566,-6601439171626358042,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,3,1,4,73,31,36,35,182,36,219,BlankBigCliffsCMix_02
70N37E,-70.0,37.0,-5734472897174661563,-3747240304722273319,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,3,1,4,73,0,36,35,182,36,219,BlankBigTerraceCMix_11
70N38E,-70.0,38.0,-1102490883963555279,2511436912003672438,,0,36,Very Flat,0,-4161,-86,250,2,1,1,1,3,1,4,73,0,36,35,182,36,219,BlankBig_04
70N39E,-70.0,39.0,-2174562367563717740,4916417644414885154,,0,36,Steep,120,-4161,-86,250,2,1,1,1,3,1,4,73,0,36,35,182,36,219,BlankBigTerraceCMix_10
70N40E,-70.0,40.0,8873353762827986912,7318545486833836578,,0,36,Steep,120,-4161,-86,250,2,1,1,1,3,1,4,73,0,36,35,183,36,219,BlankBigTerraceCMix_10
70N41E,-70.0,41.0,3673753286893249071,-1104213633544824206,,0,36,Very Flat,0,-4161,-86,250,2,1,1,1,3,1,4,73,0,36,35,181,36,219,BlankBig_03
70N42E,-70.0,42.0,-591467805077950396,5254707477370107257,,0,36,Very Flat,0,-4161,-86,250,2,1,1,1,3,1,4,73,0,36,35,182,36,219,BlankBigCanyonCMix_07
70N43E,-70.0,43.0,4685331884063274789,-3703720827536133212,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,3,1,4,73,0,36,35,181,36,219,BlankBigTerraceCMix_06
70N44E,-70.0,44.0,5586165476537634864,2292203942096769602,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,194,36,219,BlankBigTerraceCMix_06
70N45E,-70.0,45.0,5757152632424452387,-3800497468892148017,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,213,36,219,BlankBigCliffsCMix_02
70N46E,-70.0,46.0,360981543117074116,-7093658817316103334,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,219,36,219,BlankBigTerraceCMix_04
70N47E,-70.0,47.0,-6335836554532720398,-2902802128385461221,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,219,36,219,BlankBigTerraceCMix_16
70N48E,-70.0,48.0,-6900045339030126852,-1937471002582269436,,0,36,Very Flat,0,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,218,36,219,BlankBig_01
70N49E,-70.0,49.0,-6155145045853212900,-2368285598426206171,,0,36,Very Flat,0,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,218,36,219,BlankBigCanyonCMix_07
70N50E,-70.0,50.0,-4175821978103467553,-259336342148786387,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,220,36,219,BlankBigTerraceCMix_04
70N51E,-70.0,51.0,-7119809817833235363,97080524043779001,,0,36,Very Flat,0,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,219,36,219,BlankBig_04
70N52E,-70.0,52.0,5476441267132092475,859608669181053592,,0,36,Steep,120,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,219,36,219,BlankBigTerraceCMix_10
70N53E,-70.0,53.0,1164593937868255448,7164118961481163576,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,219,36,219,BlankTerraceBig_05
70N54E,-70.0,54.0,9080936264835381936,1914676916672748200,,0,36,Steep,120,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,218,36,219,BlankBigTerraceCMix_10
70N55E,-70.0,55.0,6154128234284842597,3961667448355688113,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,218,36,219,BlankBigTerraceCMix_06
70N56E,-70.0,56.0,7228570461019762570,2255995776025875032,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,219,36,219,BlankTerraceBig_05
70N57E,-70.0,57.0,-8854829176532060264,-4555065849026342667,,0,36,Very Flat,0,-4161,-86,250,2,1,1,1,4,1,4,73,0,36,35,194,36,219,BlankBig_02
70N58E,-70.0,58.0,266220809755579391,-6585382424651404546,,0,36,Very Flat,0,-4045,-86,250,2,1,1,1,3,1,4,73,0,36,36,183,36,219,BlankBig_02
70N59E,-70.0,59.0,5213972897258757488,289462268459340906,,0,36,Very Flat,40,-4161,-86,250,2,1,1,1,3,1,4,73,0,36,35,182,36,219,BlankBigTerraceCMix_14
70N60E,-70.0,60.0,-5058664310721822667,-3351611361460178461,,0,36,Very Flat,40,-4045,-86,250,2,1,1,1,3,1,4,73,0,36,36,181,36,219,BlankBigTerraceCMix_04
70N61E,-70.0,61.0,6586884351506710294,1101381220091686767,,0,36,Very Flat,40,-4045,-86,250,2,1,1,1,3,1,4,73,0,36,36,181,36,219,BlankBigTerraceCMix_14
70N62E,-70.0,62.0,-1178278531463940904,-4678683339429593452,,0,36,Very Flat,40,-4045,-86,250,2,1,1,1,3,1,4,73,0,36,36,183,36,219,BlankTerraceBig_05
70N63E,-70.0,63.0,5089019491024792950,-5775789129669177515,,0,36,Very Flat,0,-4045,-86,250,2,1,1,1,3,1,4,73,0,36,36,182,36,219,BlankBig_01
70N64E,-70.0,64.0,2205001842053506593,-3075252787265043151,,0,36,Very Flat,40,-4045,-86,250,2,1,1,1,3,1,4,73,0,36,36,182,36,219,BlankBigTerraceCMix_16
70N65E,-70.0,65.0,-4968949079404818877,-819001031079199223,,0,36,Very Flat,40,-3930,-86,250,2,1,1,1,3,1,4,73,0,36,37,182,36,219,BlankBigTerraceCMix_08
70N66E,-70.0,66.0,-4371023596056226431,1873625475060390431,,0,36,Very Flat,0,-3930,-86,250,2,1,1,1,3,1,4,73,0,36,37,182,36,219,BlankBigTerraceCMix_15
70N67E,-70.0,67.0,-568904208352618711,4589207309500358976,,0,36,Very Flat,40,-4045,-86,250,2,1,1,1,3,1,4,73,0,36,36,182,36,219,BlankBigCanyonCMix_09
70N68E,-70.0,68.0,836213969245798268,-6872352185156403061,,0,36,Very Flat,0,-3930,-86,250,2,1,1,1,3,1,4,73,0,36,37,182,36,219,BlankBigTerraceCMix_15
70N69E,-70.0,69.0,2355696947970981171,-757650904757955270,,0,36,Very Flat,40,-3930,-86,250,2,1,1,1,3,1,4,73,0,36,37,182,36,219,BlankBigTerraceCMix_14
70N70E,-70.0,70.0,5731033871299943268,3433364741696982066,,0,36,Very Flat,40,-3930,-86,250,2,1,1,1,3,1,4,73,0,36,37,182,36,219,BlankBigTerraceCMix_08
70N71E,-70.0,71.0,-5848736094074901207,-839048208074552292,,0,36,Very Flat,0,-3930,-86,250,2,1,1,1,3,1,4,73,0,36,37,182,36,219,BlankBigCanyonCMix_07
70N72E,-70.0,72.0,7710545364937548584,-5287664475788660432,,0,36,Very Flat,40,-3930,-86,250,2,1,1,1,3,1,4,73,0,36,37,182,36,219,BlankBigTerraceCMix_08
70N73E,-70.0,73.0,1571566037500942567,1244507139005969125,,0,36,Very Flat,40,-3930,-86,250,2,1,1,1,3,1,4,73,0,36,37,182,36,219,BlankBigTerraceCMix_06
70N74E,-70.0,74.0,3347588232834726382,5511225178813947455,,0,36,Very Flat,40,-3930,-86,250,2,1,1,1,3,1,4,73,0,36,37,182,36,219,BlankBigTerraceCMix_16
70N75E,-70.0,75.0,6032873700336419297,-2309492781422998233,,0,36,Very Flat,0,-3930,-86,250,2,1,1,1,3,1,4,79,0,36,37,182,36,219,BlankBigCanyonCMix_07
70N76E,-70.0,76.0,-4191454329856610075,8709528240257533954,,0,36,Very Flat,0,-3930,-86,250,2,1,1,1,3,1,4,86,0,36,37,182,36,219,BlankBig_03
70N77E,-70.0,77.0,4786308384544625775,-1486459931494740207,,0,36,Very Flat,40,-3815,-86,245,2,1,1,1,3,1,4,97,0,36,38,182,36,219,BlankBigCliffsCMix_01
70N78E,-70.0,78.0,6866307582470553420,3680865087700396929,,0,36,Very Flat,0,-3815,-86,245,2,1,1,1,3,1,4,103,0,36,38,183,36,219,BlankBigCanyonCMix_07
70N79E,-70.0,79.0,2340003277351358392,2973918240716783458,,0,36,Very Flat,40,-3815,-86,245,2,1,1,1,3,1,4,109,0,36,38,182,36,219,BlankTerraceBig_05
70N80E,-70.0,80.0,-2194809172481213276,3420088154184967247,,0,36,Very Flat,0,-3815,-86,245,2,1,1,1,3,1,4,109,0,36,38,183,36,219,BlankBig_04
70N81E,-70.0,81.0,363138016077641346,-2437649939786792876,,0,36,Steep,120,-3815,-86,245,2,1,1,1,3,1,4,109,0,36,38,182,36,219,BlankBigTerraceCMix_10
70N82E,-70.0,82.0,4073955761884400312,-4299313374290678466,,0,36,Very Flat,0,-3815,-86,245,2,1,1,1,3,1,4,110,0,36,38,181,36,219,BlankBigTerraceCMix_15
70N83E,-70.0,83.0,2957383682374429289,-5056237871306072101,,0,36,Very Flat,0,-3815,-86,245,2,1,1,1,3,1,4,115,0,36,38,182,36,219,BlankBig_04
70N84E,-70.0,84.0,55752450268772477,4695071482233628899,,0,36,Very Flat,40,-3815,-86,245,2,1,1,1,3,1,4,115,0,36,38,182,36,219,BlankBigTerraceCMix_11
70N85E,-70.0,85.0,8252287859618110264,-3771952064973309323,,0,36,Very Flat,40,-3815,-86,245,2,1,1,1,3,1,4,115,0,36,38,182,36,219,BlankBigCliffsCMix_01
70N86E,-70.0,86.0,5782170580192823864,3471750233628740779,,0,36,Steep,120,-3815,-86,245,2,1,1,1,3,1,4,115,0,36,38,182,36,219,BlankBigTerraceCMix_10
70N87E,-70.0,87.0,-7460648452405647174,1702868811301070093,,0,36,Very Flat,40,-3815,-86,245,2,1,1,1,3,1,4,127,0,36,38,182,36,219,BlankBigCliffsCMix_02
70N88E,-70.0,88.0,1396520005832427647,-663445069887190890,,0,36,Very Flat,40,-3699,-86,245,3,1,1,1,3,1,4,133,0,36,39,182,36,219,BlankBigTerraceCMix_04
70N89E,-70.0,89.0,-4785439967408875649,663917617079313356,,0,36,Very Flat,0,-3699,-86,245,3,1,1,1,3,1,4,132,0,36,39,182,36,219,BlankBig_03
70N90E,-70.0,90.0,-2976808089243024641,-5957150086178321481,,0,36,Very Flat,0,-3699,-86,245,3,1,1,1,3,1,4,133,0,36,39,182,36,219,BlankBigTerraceCMix_15
70N91E,-70.0,91.0,-8021999101784682045,-6898920874570383857,,0,36,Steep,120,-3815,-86,245,2,1,1,1,3,1,4,121,0,36,38,182,36,219,BlankBigTerraceCMix_10
70N92E,-70.0,92.0,-5871915226274853537,3996388776770270742,,0,36,Very Flat,40,-3699,-86,250,2,1,1,1,3,1,4,84,0,36,39,182,36,219,BlankBigTerraceCMix_06
70N93E,-70.0,93.0,-2592074563665475501,-7385685817603577479,,0,36,Very Flat,0,-3699,-86,250,2,1,1,1,3,1,4,85,0,36,39,182,36,219,BlankBigTerraceCMix_15
70N94E,-70.0,94.0,-211926633616141013,1804760244138270898,,0,36,Very Flat,40,-3815,-86,250,2,1,1,1,3,1,4,73,1,36,38,182,36,219,BlankTerraceBig_05
70N95E,-70.0,95.0,-1106383937431585393,-7217582210982156069,,0,36,Very Flat,0,-3699,-86,250,2,1,1,1,3,1,4,73,30,36,39,182,36,219,BlankBig_01
70N96E,-70.0,96.0,-1494052395959590975,-4087476815001239482,,0,36,Very Flat,0,-3699,-86,250,2,1,1,1,3,1,4,73,36,36,39,182,36,219,BlankBig_04
70N97E,-70.0,97.0,-7290615477639529361,-558823941552217436,,0,36,Very Flat,40,-3699,-86,250,2,1,1,1,3,1,4,73,36,36,39,182,36,219,BlankBigHeartCMix_03
70N98E,-70.0,98.0,1548167747107068807,647438676471966622,,0,36,Very Flat,40,-3699,-86,250,2,1,1,1,3,1,4,73,36,36,39,182,36,219,BlankBigTerraceCMix_06
70N99E,-70.0,99.0,3580181030694533719,4818648236319482224,,0,36,Very Flat,0,-3699,-86,250,2,1,1,1,3,1,4,73,36,36,39,182,36,219,BlankBigCanyonCMix_07
70N100E,-70.0,100.0,1692551864542436676,-1847030495737299923,,0,36,Very Flat,40,-3699,-86,250,2,1,1,1,3,1,4,72,36,36,39,182,36,219,BlankBigTerraceCMix_04
70N101E,-70.0,101.0,-3499158050657499634,5907908341580184136,,0,36,Very Flat,0,-3699,-86,250,2,1,1,1,3,1,4,73,36,36,39,182,36,219,BlankBig_02
70N102E,-70.0,102.0,3778537963280799934,-4754622444470240322,,0,36,Very Flat,0,-3468,-86,250,2,1,1,1,3,1,4,73,36,36,41,182,36,219,BlankBig_02
70N103E,-70.0,103.0,8063952381077724659,-3796650663481132632,,0,36,Very Flat,40,-3468,-86,250,2,1,1,1,3,1,4,73,36,36,41,182,36,219,BlankBigHeartCMix_03
70N104E,-70.0,104.0,919683779115640394,5418104422505333725,,0,36,Very Flat,0,-3930,-86,250,2,1,1,1,3,1,4,73,36,36,37,182,36,219,BlankBig_03
70N105E,-70.0,105.0,5431355718738625279,4506596749442804676,,0,36,Very Flat,0,-3353,-86,250,2,1,1,1,3,1,4,73,36,36,42,182,36,219,BlankBig_01
70N106E,-70.0,106.0,6385824236477745965,5509491647091929429,,0,36,Very Flat,0,-3584,-86,250,2,1,1,1,3,1,4,73,36,36,40,182,36,219,BlankBig_01
70N107E,-70.0,107.0,6507421738414327209,8390636062888418425,,0,36,Very Flat,40,-3815,-86,250,2,1,1,1,3,1,4,73,36,36,38,188,36,219,BlankBigTerraceCMix_08
70N108E,-70.0,108.0,-7279814388753345548,-1507984526402624075,,0,36,Very Flat,40,-3815,-86,250,2,1,1,1,4,1,4,73,36,36,38,194,36,219,BlankBigTerraceCMix_11
70N109E,-70.0,109.0,6454977421406544067,7403923317645906516,,0,36,Very Flat,40,-3815,-86,250,2,1,1,1,4,1,4,73,36,36,38,212,36,219,BlankBigCliffsCMix_01
70N110E,-70.0,110.0,967568403443069116,2750693556846261773,,0,36,Very Flat,40,-3815,-86,250,2,1,1,1,4,1,4,73,36,35,38,219,36,219,BlankBigCliffsCMix_01
